timestamp,handicap,odds,name,description,first
2023-11-03 03:10:23,-6.5,110.0,San Antonio Spurs,Spread Betting,0.0
2023-11-03 03:10:23,8.5,88.49557522123894,Phoenix Suns,Spread Betting,0.0
2023-11-03 02:10:17,-4.5,71.42857142857143,Orlando Magic,Spread Betting,0.0
2023-11-03 02:10:17,4.5,108.0,Utah Jazz,Spread Betting,0.0
2023-11-03 01:25:14,-10.5,90.9090909090909,Phoenix Suns,Spread Betting,1.0
2023-11-03 01:25:14,10.5,90.9090909090909,San Antonio Spurs,Spread Betting,1.0
2023-11-03 01:10:06,-18.5,84.7457627118644,New Orleans Pelicans,Spread Betting,0.0
2023-11-03 01:10:06,20.5,74.07407407407408,Detroit Pistons,Spread Betting,0.0
2023-11-03 00:15:17,-1.0,90.9090909090909,Orlando Magic,Spread Betting,1.0
2023-11-03 00:15:17,1.0,90.9090909090909,Utah Jazz,Spread Betting,1.0
2023-11-03 00:10:19,-10.5,90.9090909090909,Philadelphia 76ers,Spread Betting,0.0
2023-11-03 00:10:19,9.5,83.33333333333334,Toronto Raptors,Spread Betting,0.0
2023-11-02 23:50:04,4.5,90.9090909090909,Detroit Pistons,Spread Betting,1.0
2023-11-02 23:50:04,-4.5,90.9090909090909,New Orleans Pelicans,Spread Betting,1.0
2023-11-02 22:35:04,-7.5,92.5925925925926,Philadelphia 76ers,Spread Betting,1.0
2023-11-02 22:35:04,7.5,89.28571428571429,Toronto Raptors,Spread Betting,1.0
2023-11-04 03:10:41,10.5,84.7457627118644,Dallas Mavericks,Spread Betting,0.0
2023-11-04 03:10:41,-2.5,90.9090909090909,Memphis Grizzlies,Spread Betting,0.0
2023-11-04 03:10:41,-10.5,90.9090909090909,Denver Nuggets,Spread Betting,0.0
2023-11-04 03:10:41,3.5,98.0392156862745,Portland Trail Blazers,Spread Betting,0.0
2023-11-04 01:10:05,-10.5,92.5925925925926,Miami Heat,Spread Betting,0.0
2023-11-04 01:10:05,1.5,96.15384615384616,Brooklyn Nets,Spread Betting,0.0
2023-11-04 01:10:05,5.5,78.125,Oklahoma City Thunder,Spread Betting,0.0
2023-11-04 01:10:05,-5.5,98.0392156862745,Golden State Warriors,Spread Betting,0.0
