timestamp,handicap,odds,name,description,first
2023-12-29 18:44:27,1.5,90.9090909090909,Atlanta Hawks,Spread Betting,1.0
2023-12-29 20:40:37,-11.5,71.42857142857143,Atlanta Hawks,Spread Betting,0.0
2023-12-31 14:40:09,-6.5,89.28571428571429,Atlanta Hawks,Spread Betting,1.0
2023-12-31 16:06:33,-11.5,68.4931506849315,Atlanta Hawks,Spread Betting,0.0
2024-01-03 19:15:18,-1.0,90.9090909090909,Atlanta Hawks,Spread Betting,1.0
2024-01-03 20:44:02,-13.5,106.0,Atlanta Hawks,Spread Betting,0.0
2024-01-05 18:40:10,3.0,87.71929824561403,Atlanta Hawks,Spread Betting,1.0
2024-01-05 20:11:03,18.5,87.71929824561403,Atlanta Hawks,Spread Betting,0.0
2024-01-07 17:53:08,-2.5,90.9090909090909,Atlanta Hawks,Spread Betting,1.0
2024-01-07 19:13:19,-6.5,94.33962264150944,Atlanta Hawks,Spread Betting,0.0
2024-01-10 18:46:16,-1.5,90.9090909090909,Atlanta Hawks,Spread Betting,1.0
2024-01-10 20:44:11,1.5,86.95652173913044,Atlanta Hawks,Spread Betting,0.0
2024-01-12 19:00:37,-6.0,90.9090909090909,Atlanta Hawks,Spread Betting,1.0
2024-01-12 20:40:31,1.5,98.0392156862745,Atlanta Hawks,Spread Betting,0.0
2024-01-13 18:55:21,-8.0,92.5925925925926,Atlanta Hawks,Spread Betting,1.0
2024-01-13 20:40:02,-0.5,98.0392156862745,Atlanta Hawks,Spread Betting,0.0
2024-01-15 13:40:21,-8.0,87.71929824561403,Atlanta Hawks,Spread Betting,1.0
2024-01-15 16:30:11,-31.5,87.71929824561403,Atlanta Hawks,Spread Betting,0.0
2024-01-17 19:25:59,-4.5,90.9090909090909,Atlanta Hawks,Spread Betting,1.0
2024-01-17 20:35:02,-1.5,88.49557522123894,Atlanta Hawks,Spread Betting,0.0
2024-01-19 19:50:57,7.0,90.9090909090909,Atlanta Hawks,Spread Betting,1.0
2024-01-19 21:10:59,3.5,108.0,Atlanta Hawks,Spread Betting,0.0
2024-01-20 19:20:23,2.0,90.9090909090909,Atlanta Hawks,Spread Betting,1.0
2024-01-20 20:40:24,10.5,102.0,Atlanta Hawks,Spread Betting,0.0
2024-01-22 17:30:29,8.0,90.9090909090909,Atlanta Hawks,Spread Betting,1.0
2024-01-22 23:10:02,17.5,74.07407407407408,Atlanta Hawks,Spread Betting,0.0
2024-01-24 18:25:02,6.5,89.28571428571429,Atlanta Hawks,Spread Betting,1.0
2024-01-24 23:10:02,8.5,76.92307692307693,Atlanta Hawks,Spread Betting,0.0
2024-01-26 18:52:42,-2.0,89.28571428571429,Atlanta Hawks,Spread Betting,1.0
2024-01-26 20:08:44,-1.5,78.125,Atlanta Hawks,Spread Betting,0.0
2024-01-28 17:16:02,-6.0,90.9090909090909,Atlanta Hawks,Spread Betting,1.0
2024-01-28 19:08:05,-3.5,98.0392156862745,Atlanta Hawks,Spread Betting,0.0
2024-01-30 19:24:03,-5.5,90.9090909090909,Atlanta Hawks,Spread Betting,1.0
2024-01-30 20:37:13,-7.5,71.42857142857143,Atlanta Hawks,Spread Betting,0.0
2024-02-02 19:00:02,3.5,89.28571428571429,Atlanta Hawks,Spread Betting,1.0
2024-02-02 20:40:02,1.5,87.71929824561403,Atlanta Hawks,Spread Betting,0.0
2024-02-03 19:10:06,-2.0,89.28571428571429,Atlanta Hawks,Spread Betting,1.0
2024-02-03 20:40:02,-1.5,86.95652173913044,Atlanta Hawks,Spread Betting,0.0
2024-02-05 18:40:39,4.0,90.9090909090909,Atlanta Hawks,Spread Betting,1.0
2024-02-05 20:40:38,2.5,88.49557522123894,Atlanta Hawks,Spread Betting,0.0
2024-02-07 19:05:24,12.0,92.5925925925926,Atlanta Hawks,Spread Betting,1.0
2024-02-07 20:35:09,7.5,87.71929824561403,Atlanta Hawks,Spread Betting,0.0
2024-02-09 18:58:06,-3.5,94.33962264150944,Atlanta Hawks,Spread Betting,1.0
2024-02-09 20:10:02,-13.5,83.33333333333334,Atlanta Hawks,Spread Betting,0.0
2024-02-10 19:24:17,-7.0,87.71929824561403,Atlanta Hawks,Spread Betting,1.0
2024-02-10 20:39:05,-9.5,100.0,Atlanta Hawks,Spread Betting,0.0
2024-02-12 19:24:38,-5.0,90.9090909090909,Atlanta Hawks,Spread Betting,1.0
2024-02-12 20:40:59,-3.5,83.33333333333334,Atlanta Hawks,Spread Betting,0.0
2024-02-14 17:42:48,-7.0,92.5925925925926,Atlanta Hawks,Spread Betting,1.0
2024-02-14 20:14:08,1.5,81.9672131147541,Atlanta Hawks,Spread Betting,0.0
2023-10-25 17:55:04,-4.0,90.9090909090909,Boston Celtics,Spread Betting,1.0
2023-10-25 19:10:24,-7.5,114.0,Boston Celtics,Spread Betting,0.0
2023-10-27 18:21:22,-8.5,90.9090909090909,Boston Celtics,Spread Betting,1.0
2023-10-27 19:40:34,-7.5,83.33333333333334,Boston Celtics,Spread Betting,0.0
2023-10-30 17:10:38,-10.5,90.9090909090909,Boston Celtics,Spread Betting,1.0
2023-10-30 19:10:06,-24.5,74.07407407407408,Boston Celtics,Spread Betting,0.0
2023-11-01 17:30:30,-13.5,92.5925925925926,Boston Celtics,Spread Betting,1.0
2023-11-01 19:40:35,-22.5,87.71929824561403,Boston Celtics,Spread Betting,0.0
2023-11-04 18:56:10,-10.0,90.9090909090909,Boston Celtics,Spread Betting,1.0
2023-11-04 20:10:11,-11.5,96.15384615384616,Boston Celtics,Spread Betting,0.0
2023-11-06 19:40:31,-3.5,92.5925925925926,Boston Celtics,Spread Betting,1.0
2023-11-06 21:10:12,-4.5,100.0,Boston Celtics,Spread Betting,0.0
2023-11-08 18:55:25,-2.5,89.28571428571429,Boston Celtics,Spread Betting,1.0
2023-11-08 20:10:06,3.5,86.95652173913044,Boston Celtics,Spread Betting,0.0
2023-11-10 19:20:28,-11.5,89.28571428571429,Boston Celtics,Spread Betting,1.0
2023-11-10 20:40:16,-14.5,74.07407407407408,Boston Celtics,Spread Betting,0.0
2023-11-11 18:00:06,-9.0,90.9090909090909,Boston Celtics,Spread Betting,1.0
2023-11-11 20:10:14,-10.5,84.7457627118644,Boston Celtics,Spread Betting,0.0
2023-11-15 19:16:29,1.0,90.9090909090909,Boston Celtics,Spread Betting,1.0
2023-11-15 20:40:44,1.5,84.7457627118644,Boston Celtics,Spread Betting,0.0
2023-11-17 19:12:54,-9.0,90.9090909090909,Boston Celtics,Spread Betting,1.0
2023-11-17 20:40:35,-16.5,92.5925925925926,Boston Celtics,Spread Betting,0.0
2023-11-19 19:15:11,-12.0,92.5925925925926,Boston Celtics,Spread Betting,1.0
2023-11-19 21:10:50,-8.5,71.42857142857143,Boston Celtics,Spread Betting,0.0
2023-11-20 18:41:32,-8.5,92.5925925925926,Boston Celtics,Spread Betting,1.0
2023-11-20 20:05:39,-10.5,100.0,Boston Celtics,Spread Betting,0.0
2023-11-22 18:15:09,-6.0,90.9090909090909,Boston Celtics,Spread Betting,1.0
2023-11-22 20:36:04,-13.5,102.0,Boston Celtics,Spread Betting,0.0
2023-11-24 12:50:11,-5.0,90.9090909090909,Boston Celtics,Spread Betting,1.0
2023-11-24 15:35:32,-4.5,81.9672131147541,Boston Celtics,Spread Betting,0.0
2023-11-26 17:55:01,-7.0,87.71929824561403,Boston Celtics,Spread Betting,1.0
2023-11-26 19:05:03,-15.5,104.0,Boston Celtics,Spread Betting,0.0
2023-11-28 18:40:33,-12.5,89.28571428571429,Boston Celtics,Spread Betting,1.0
2023-11-28 20:35:25,-22.5,88.49557522123894,Boston Celtics,Spread Betting,0.0
2023-12-01 19:25:53,-11.5,90.9090909090909,Boston Celtics,Spread Betting,1.0
2023-12-01 20:41:26,-7.5,86.95652173913044,Boston Celtics,Spread Betting,0.0
2023-12-04 19:25:16,-4.5,87.71929824561403,Boston Celtics,Spread Betting,1.0
2023-12-04 20:40:03,-7.5,74.07407407407408,Boston Celtics,Spread Betting,0.0
2023-12-08 19:10:15,-7.5,90.9090909090909,Boston Celtics,Spread Betting,1.0
2023-12-08 20:40:02,-10.5,92.5925925925926,Boston Celtics,Spread Betting,0.0
2023-12-12 18:55:05,-11.0,90.9090909090909,Boston Celtics,Spread Betting,1.0
2023-12-12 20:40:26,-5.5,68.4931506849315,Boston Celtics,Spread Betting,0.0
2023-12-14 17:55:05,-9.0,90.9090909090909,Boston Celtics,Spread Betting,1.0
2023-12-14 20:35:50,-13.5,84.7457627118644,Boston Celtics,Spread Betting,0.0
2023-12-15 19:00:20,-5.5,90.9090909090909,Boston Celtics,Spread Betting,1.0
