timestamp,handicap,odds,name,description,first,AwayTeam,HomeTeam
2023-10-26 23:55:22,226.5,92.5925925925926,Over,Total Points,1.0,PHX,LAL
2023-10-26 18:20:22,227.5,90.9090909090909,Under,Total Points,1.0,PHI,MIL
2023-10-26 18:20:22,227.5,90.9090909090909,Over,Total Points,1.0,PHI,MIL
2023-10-28 03:11:11,226.5,83.33333333333334,Under,Total Points,0.0,ORL,POR
2023-10-28 03:11:11,236.5,87.71929824561403,Under,Total Points,0.0,GSW,SAC
2023-10-28 03:11:11,224.5,84.7457627118644,Over,Total Points,0.0,ORL,POR
2023-10-28 03:11:11,236.5,87.71929824561403,Over,Total Points,0.0,GSW,SAC
2023-10-28 02:40:25,230.5,88.49557522123894,Under,Total Points,0.0,LAC,UTA
2023-10-28 02:40:25,233.5,87.71929824561403,Over,Total Points,0.0,LAC,UTA
2023-10-28 01:35:19,234.5,84.7457627118644,Under,Total Points,0.0,BKN,DAL
2023-10-28 01:35:19,234.5,90.9090909090909,Over,Total Points,0.0,BKN,DAL
2023-10-28 01:10:28,186.5,86.95652173913044,Over,Total Points,0.0,TOR,CHI
2023-10-28 01:10:28,187.5,87.71929824561403,Under,Total Points,0.0,TOR,CHI
2023-10-28 01:05:09,217.5,94.33962264150944,Over,Total Points,0.0,HOU,SAS
2023-10-28 01:05:09,227.5,92.5925925925926,Under,Total Points,1.0,LAC,UTA
2023-10-28 01:05:09,227.5,89.28571428571429,Over,Total Points,1.0,LAC,UTA
2023-10-28 01:05:09,215.5,84.7457627118644,Under,Total Points,0.0,HOU,SAS
2023-10-28 00:40:34,222.5,84.7457627118644,Over,Total Points,0.0,MIA,BOS
2023-10-28 00:40:34,222.5,90.9090909090909,Under,Total Points,0.0,MIA,BOS
2023-10-28 00:40:34,240.5,87.71929824561403,Over,Total Points,0.0,NYK,ATL
2023-10-28 00:40:34,243.5,87.71929824561403,Under,Total Points,0.0,NYK,ATL
2023-10-28 00:40:06,205.5,81.9672131147541,Over,Total Points,0.0,OKC,CLE
2023-10-28 00:40:06,205.5,94.33962264150944,Under,Total Points,0.0,OKC,CLE
2023-10-28 00:10:18,222.5,87.71929824561403,Under,Total Points,0.0,DEN,MEM
2023-10-28 00:10:18,221.5,83.33333333333334,Under,Total Points,0.0,DET,CHA
2023-10-28 00:10:18,225.5,88.49557522123894,Over,Total Points,0.0,DEN,MEM
2023-10-28 00:10:18,221.5,92.5925925925926,Over,Total Points,0.0,DET,CHA
2023-10-27 23:40:04,216.5,90.9090909090909,Under,Total Points,1.0,TOR,CHI
2023-10-27 23:40:04,216.0,89.28571428571429,Over,Total Points,1.0,TOR,CHI
2023-10-27 23:25:05,226.0,90.9090909090909,Over,Total Points,1.0,OKC,CLE
2023-10-27 23:25:05,226.0,90.9090909090909,Under,Total Points,1.0,OKC,CLE
2023-10-27 23:21:22,229.0,90.9090909090909,Over,Total Points,1.0,NYK,ATL
2023-10-27 23:21:22,229.0,90.9090909090909,Under,Total Points,1.0,NYK,ATL
